2018/09/02 15:00:00  -5.218 -4.860 1003.83  -0.383  -1.731 0.318 0.000e+00 470.15 263.63
2018/09/02 18:00:00  -4.325 -3.826 1005.50  -0.704  -2.429 0.282 4.415e-11 250.91 272.68
2018/09/02 21:00:00  -2.393 -2.029 1007.30  -0.864  -2.809 0.138 8.867e-13 26.36 262.95
2018/09/03 00:00:00  -1.973 0.012 1008.74  -0.837  -3.119 0.515 8.919e-11 0.00 276.29
2018/09/03 03:00:00  -2.214 0.483 1009.11  -0.533  -2.784 0.954 1.604e-10 0.00 291.71
2018/09/03 06:00:00  -3.486 0.980 1009.31   0.016  -2.082 0.973 1.309e-09 0.00 309.31
2018/09/03 09:00:00  -2.481 1.743 1009.52   0.510  -1.490 0.773 3.570e-08 63.85 314.84
2018/09/03 12:00:00  0.347 -0.446 1009.90   0.492  -0.712 0.801 1.337e-09 264.62 313.43
2018/09/03 15:00:00  0.208 1.393 1009.90   0.673  -0.588 0.927 1.763e-10 416.26 282.79
2018/09/03 18:00:00  -2.073 1.269 1009.32   0.883  -0.750 0.996 6.426e-10 171.43 307.14
2018/09/03 21:00:00  -3.998 -0.067 1008.65   1.038  -0.600 0.972 8.446e-10 14.61 314.39
2018/09/04 00:00:00  -5.956 -1.183 1007.98   1.090  -0.577 0.999 4.750e-09 0.00 331.78
2018/09/04 03:00:00  -7.583 -1.774 1006.13   1.221  -0.282 1.000 2.452e-08 0.00 341.17
